Nom du produit,Marque,Stockage,Référence,Taille écran,CPU,Prix,Site web,Catégorie
"PC Portable - THOMSON - TH17I510-16SL512 - 17,3"" HD - Intel Core i5 - RAM 16Go - Stockage 512Go SSD - Windows 11 - AZERTY",THOMSON,SSD,TH17I510-16SL512,,Intel Core i5-1035G1,"479,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2083nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,6U7X2EA#ABF,Oui,AMD Ryzen™ 5 5500U,"579,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO Legion S5 16ARP9 | Sans Windows - 16'' WQXGA 165hz - Ryzen 7 7435HS - RTX 4070 140w - RAM 16Go - SSD 512Go,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,,,AMD Ryzen™ 7 7435HS,"1249,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer LENOVO LOQ 15ARP9 | Sans Windows - 15,6'' FHD 144Hz - R7 7435HS - RTX 4060 105W - RAM 16Go - SSD 512Go - AZERTY",LENOVO,512 Go,83JC001GFR,,Amd Ryzen 7 7435HS,"1049,99",cdiscount.com,ORDINATEUR
"PC Portable Acer Aspire 3 A315-44P-R47A - 15.6"" FHD - AMD Ryzen 7 5700U - RAM 16Go - 512Go SSD - Windows 11 - AZERTY",ACER,SSD,NX.KSJEF.004,Oui,AMD Ryzen™ 7 5700U,"579,89",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer - MSI - Thin A15 B7UC-289FR - 15,6"" FHD 144Hz - Ryzen 5-7535HS - RAM 16Go - 512Go SSD - RTX 3050 4Go - Win 11 H",MSI,SSD,9S7-16RK11-289,,AMD Ryzen™ 5 7535HS,"749,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
NOTODD Ordinateur portable 14'' FHD - PC Portable Windows 11 - RAM 6Go Stockage 256Go SSD -Celeron N4020 - HDMI -Avec souris -,,SSD,,,Celeron N4020,"229,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC PORTABLE 12"" DELL LATITUDE E7250 i7 8 Go RAM 256 GB SSD - Batterie grade A",DELL,,,,,240,cdiscount.com,ORDINATEUR
"MacBook Pro 15,4"" Retina avec Touch Bar - Intel Core i7 - RAM 16Go - 512Go - Reconditionné",APPLE,,MR942FN/A,Oui,Intel Core i7 (8ème génération) 2.6 GHz,599,cdiscount.com,ORDINATEUR
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight",APPLE,256 Go,MC7X4FN/A,Oui,Apple M2,1143,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO Legion S5 16ARP9 | Sans Windows - 16'' WQXGA 165hz - Ryzen 7 7435HS - RTX 4070 140w - RAM 16Go - SSD 512Go,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,GY50T26467,,AMD Ryzen™ 7 7435HS,"1279,99",cdiscount.com,ORDINATEUR
"PC portable Gamer - ERAZER - DEPUTY P60 - 15,6” FHD 144Hz - i7-12650H - 16Go - SSD 512Go - RTX 4070 - livré Sans WINDOWS - AZERTY",ERAZER,SSD Phison 512G PS5019-E19 BICS5 M2 2280PCIe,30037111,Oui,"Intel i7-12650H 2,3GHz 45W SRMAT","999,99",cdiscount.com,ORDINATEUR
"PC portable Gamer - ERAZER - CRAWLER E30e - 15,6""FHD - Intel i5 12450H - RAM 8Go - SSD 512Go - RTX 2050 - AZERTY - Sans OS",ERAZER,SSD,30036600,,Intel® Core™ Intel i5 Mobile 12450H,"629,99",cdiscount.com,ORDINATEUR
NOTODD Ordinateur Portable 14'' HD - RAM  8Go +256 Go SSD - Intel Celeron N5095 - Windows 11 -  Écran 2K -  4 cœurs - HDMI - Bleu,,SSD SATA M2,,,‎Intel Celeron N5095/2 GHz,"259,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Auusda PC Portable 14,1''- Stockage 8Go+512Go - Intel Celeron N5105 - Ordinateur Portable Windows 11 - 2K- 2,4/5 GHz WiFI - Argent",,,,,Intel Celeron N5105,"289,99",cdiscount.com,ORDINATEUR
Ordinateur Portable Dell Latitude 5410 - Core i5 1.7 Ghz - RAM 8 Go - SSD 512 Go,DELL,,,,,357,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"ACEMAGIC PC Portable 15,6"" IPS avec Intel N150 Processeur, Ordinateur Portable 16Go RAM 512Go SSD, Windows 11PRO, WiFi, BT, USB3.0",,512Go,,"L'écran IPS de 15,6 pouces, doté d'une résolution de 1920*1080",Intel Twin Lake-N150,"319,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
NOTODD Ordinateur portable Windows 11 - PC Portable 14'' FHD - RAM 6Go Stockage 256Go SSD - Celeron N4020 - HDMI -Avec souris -,,SSD,,,Celeron N4020,"218,75",cdiscount.com,ORDINATEUR
"Auusda Ordinateur Portable 14,1'' HD, Écran 2K - Intel Celeron N5105, 16Go RAM + 512Go SSD, Windows 11, WiFi 2,4/5 GHz - Rose",,,,,Intel Celeron N5105,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"NOTODD PC Portable 14"" FHD - 6Go RAM Stockage 256Go - Ordinateur portable Windows 11 - Celeron N4020 - WIFI - HDMI - Avec Souris",,SSD,,,Celeron N4020,"205,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable YOGA-15,6""FullView Ecran Tactile 360°Rotation-AMD RYZEN3 3200U-16Go RAM-512Go SSD-Ordinateur Portable- Win-11Pro",,,,,AMD Ryzen™ 3 3200U,"329,99",cdiscount.com,ORDINATEUR
"PC Portable - 15.6""HD+ - 24 Go RAM 512 Go SSD- Celeron N5095 (2,9 GHz) - Rotation à 180°-  Windows 11 PRO",,,,Oui,Intel Celeron N5095,"299,99",cdiscount.com,ORDINATEUR
"PC Portable Gamer - MSI - Katana 15 B13VFK-2226XFR - 15,6"" FHD 144Hz - i5-13420H - RAM : 16Go -512Go SSD -RTX 4060 8Go -Sans windows",MSI,SSD,9S7-158571-2226,,Intel® Core™ i5-13420H de 13ème génération,"1139,99",cdiscount.com,ORDINATEUR
"PC Portable Gamer - MSI - Thin 15 B12UC-2489XFR - 15,6"" FHD 144Hz - i5-12450H - RAM 16Go - 512Go SSD - RTX 3050 4Go - Sans windows",MSI,SSD,9S7-16R831-2489,,Intel® Core™ i5-12450H,"719,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable | 17,3 pouces HD+ - Intel N5095 (2,9GHz) - RAM 16 Go - SSD 512 Go - Windows11Pro - Avec souris - AZERTY",,SSD,,Oui,Intel N5095,"369,69",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook 17 S1704 | Win 11 - 17,3'' HD+ - Intel Core i3 1215U - RAM 8Go - 512Go SSD",ASUS,,90NB10F1-M00DX0,Oui,Intel Core i3 1215U / 1.2 GHz,"519,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - HP - EliteBook 840 G3 - Core i5 - RAM 16Go - SSD 500Go - Reconditionné Etat correct,HP,500 go SSD,,,"Intel Core i5-6200U 2,3 GHz","227,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable Auusda 15,6"" AMD Ryzen 7 5825U (jusqu'à 4,5 GHz), 32 Go RAM DDR4, 1 To NVMe SSD, PC Portable jeu Windows 11 Pro",,1 To,,Oui,AMD Ryzen™ 7 5825U,"627,36",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"NOTODD PC Portable 14''- stockage 8+256 Go - Processeurs Intel Celeron N5095 - Ordinateur Portable Windows 11, Écran 2K, 4 cœurs",,SSD SATA M2,,,‎Intel Celeron N5095/2 GHz,"259,99",cdiscount.com,ORDINATEUR
"Ordinateur portable - ASUS - ASUS Vivobook Go 15 E510KA-EJ720WS - 128 Go - Windows 11 - Intel Celeron - 15.6""",ASUS,,90NB0UJ5-M010L0,,,"277,5",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable 12""-écran tactile-rotation 360°-Intel Celeron- Windows11 Pro-RAM 8 Go DDR4 256 Go SSD-Ordinateur portable-Argent-AZERTY",,,,,Intel® Celeron® Processor N4020C,"219,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable 15,6"" FHD, Ordinateur Portable Windows 11 Pro, 16 Go RAM 256 Go SSD, Intel Celeron N4000, MINI HDMI, WiFi, avec Souris",,,,,CPU Celeron Dual-Core Turbo 2.60 GHz 4M Cache,"249,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"ACEMAGIC Ordinateur Portable - PC Portable Double Écran, Pliable à 360°,14""FHD RAM 16Go DDR4 1To SSD, Intel Core i7-1255U 4,70 GHz",,1To,,"14""*2 IPS 16:9 1920*1080 60HZ",Intel® Core™ i7-1255U,"929,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO Ideapad Slim 3 16IAH8 | Sans Windows - 16'' WUXGA - Core i5-12450H - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,83ES003EFR,,"Intel® Core™ i5-12450H, 8C (4P + 4E) / 12T, P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz, 12MB","499,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - LENOVO - IdeaPad 3 14IAU7 - Intel Core i7 1255U - 16Go RAM - 512Go SSD,LENOVO,,,,Intel Core i7-1255U,"699,8",cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook 15 S1502 | 15,6"" FHD - Intel Core i5-12500H - RAM 24Go - 512Go SSD - Win 11",ASUS,,90NB0VX1-M03AJ0,Oui,Intel Core i5-12500H / 2.5 GHz,"629,99",cdiscount.com,ORDINATEUR
"PC Portable - KUU-16""FHD - 16 Go de RAM 512 Go SSD -Intel Alder Lake N 95 (3,4 GHz) - Windows 11 PRO",,,,Oui,Intel Alder Lake N95,"309,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable 16 pouces ,512 Go SSD- 16 Go RAM   Celeron N100  - Windows 11 Pro Ordinateur Portable,AZERTY,Clavier rétro-éclairé",,,,,CPU Celeron Dual-Core Turbo 3.4 GHz 4M Cache,"299,66",cdiscount.com,ORDINATEUR
ORDINATEUR PORTABLE HP 14-EM0033NF,HP,,948P8EA#ABF,,,569,cdiscount.com,ORDINATEUR
"PC Portable LENOVO Yoga Slim 7 14APU8 | Windows 11 - 14"" OLED 2,9K 90hz - Ryzen 7 7840S - RAM 16 Go - SSD 512 Go - AZERTY",LENOVO,SSD 512 Go M.2 2280 PCIe® 4.0x4 NVMe®,83AA0010FR,,"AMD Ryzen™ 7 7840S (8C / 16T, 3.3 / 5.1GHz, 8MB L2 / 16MB L3)","1079,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn0019nf - Windows 11 - 17,3"" HD+ - Celeron N4120 - RAM 4Go - Stockage 128Go SSD - AZERTY",HP,,9P9A6EA#ABF,Oui,Intel® Celeron® N4120,"299,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Apple - MacBook Air MQD32HN/A - 13.3"" - Core i5 1.8 GHz - 8 Go RAM - 128 Go SSD",APPLE,,,Oui,Intel Core i5 (5ème génération) 1.8 GHz,290,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 14IAN8 | Sans Windows - 14'' FHD - Core i3-N305 - RAM 8 Go - SSD 256 Go - AZERTY,LENOVO,256GB SSD M.2 2242,82XA003BFR,,Intel® Core™ i3-N305,"449,99",cdiscount.com,ORDINATEUR
Dell - Ordinateur Portable Latitude E6420 - Core i5 - RAM 8 Go - Stockage 1 To SSD - Garantie 6 Mois - Reconditionné,DELL,1to SSD HDD SATA,dell e 6420 core i5 8 go 1 to ssd,,Intel Pentium Core i5,249,cdiscount.com,ORDINATEUR
Dell - Ordinateur Portable Latitude E6420 - Core i5 - RAM 8 Go - Stockage 240 Go SSD - Windows 10 - Reconditionné,DELL,,,,,199,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 17IAU7 | Sans Windows - 17'' HD + - Core i3-1215U - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,,82RL00D6FR,,Intel® Core™ i3-1215U,"399,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 3 15IRH8 | Sans Windows - 15'' FHD IPS - Core i7-13620H - RAM 16 Go - SSD 1 To - AZERTY,LENOVO,SSD,83EM005PFR,,Intel® Core™ i7-13620H,"699,99",cdiscount.com,ORDINATEUR
Apple - 14'' MacBook Pro M4 - RAM 16Go - Stockage 512Go SSD - CPU 10 cœurs - GPU 10 cœurs - Noir sidéral,APPLE,512 Go,MW2U3FN/A,Oui,Apple M4,1846,cdiscount.com,ORDINATEUR
"Ordinateur Portable - Cyborg - 15 A12VF-466FR - 15,6' Full HD - Intel i5-12450H - RTX 4060 - 16 Go RAM",MSI,,,,,"899,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 15s-fq5035nf - Windows 11 - 15,6"" FHD - Core i5-1235U - RAM 16Go - Stockage 1To SSD - AZERTY",HP,,9Z302EA#ABF,Oui,Intel® Core™ i5-1235U,"679,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | Windows 11 - 15'' FHD - Ryzen 5 5500U - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,512GB SSD,82R4007BFR,,AMD Ryzen™ 5 5500U,"449,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Apple - 13,6'' MacBook Air M3 - RAM 24Go - Stockage 512Go - CPU 8 cœurs - GPU 10 cœurs - Midnight",APPLE,512 Go,MC8Q4FN/A,Oui,Apple M3,1559,cdiscount.com,ORDINATEUR
"PC portable 15.6""-Intel core i7-1060NG7(Jusqu'à 3,8 GHz)-16Go RAM DDR4 512Go SSD-Windows 11PRO-WiFi5-Ordinateur Portable",,SSD,,Oui,Intel I7-1060NG7,"419,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 3 15IAN8| Sans Windows - 15'' FHD - Core i3-N305 - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,SSD,82XB006UFR,,Intel® Core™ i3-N305,"399,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Dell Latitude 5410 - Core i5 1.7 Ghz - RAM 8 Go - SSD 512 Go,DELL,,,,,357,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 5 14ABR8 | Sans Windows - 14'' FHD IPS - Ryzen 7 7730U - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,82XE00AEFR,,"AMD Ryzen™ 7 7730U (8C / 16T, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)","549,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"MSI Stealth 16 AI Studio A1VIG-003FR Ordinateur portable 40,6 cm (16') UHD+ Intel Core Ultra 9 185H 32 Go DDR5-SDRAM 1 To SSD NVIDIA",MSI,,,,,3999,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E6330 - Core i5 - RAM 16Go - SSD 1To - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 3320M,329,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable 14"" - Intel N4000 (jusqu'à 3,0 GHz) - 8 Go DDR4 RAM 256 Go SSD - Windows 11PRO - Écran orientable à 360° - Écran",,SSD,,oui,lntel N4000,"253,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 15IJL6 | Chrome OS - 15'' FHD - Celeron N4500 - RAM 4 Go - Stockage 64 Go - AZERTY,LENOVO,64 Go,82N4004GFR,,Intel Celeron N4500,"259,99",cdiscount.com,ORDINATEUR
"14"" PC Portable Intel Celeron N4000 8Go RAM 256Go SSD Win11 pro Écran tactile Rotation à 360° Bureautique Ordinateur portable",,,,,,"239,89",cdiscount.com,ORDINATEUR
"MacBook Pro Touch Bar 16"" 2019 Core i7 2,6 Ghz 32 Go 1 To SSD Gris sidéral - Reconditionné - Excellent état",APPLE,32 Go,MVVL2LL/A,,Intel UHD Graphics 630 and AMD Radeon Pro 5600M,1289,cdiscount.com,ORDINATEUR
PC portable Acer Swift Edge SFA16 OLED WUXGA AMD Ryzen 7 6800U RAM 16 Go LPDDR5X 1 To SSD Puce graphique AMD Radeon,ACER,,,,,"2129,86",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
