Nom du produit,Marque,Stockage,Référence,Taille écran,CPU,Prix,Site web,Catégorie
"PC portable,Intel Celeron N5095(4C/4T,Jusqu'à 2,9 GHz),24Go RAM DDR4 512Go SSD,Windows 11PRO,WiFi5,Ordinateur Portable,AZERTY",,,,,Intel celeron N5095,"289,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 17-cp0018nf - 17,3"" FHD - Ryzen 5-5500U - RAM 8Go - Stockage 512Go SSD - Windows 11 - AZERTY",HP,,9Q0D5EA#ABF,,AMD Ryzen™ 5 5500U,"538,98",cdiscount.com,ORDINATEUR
"PC Portable Gamer ASUS ROG Strix G18 | 18"" WUXGA 165Hz - RTX 4060 8Go - Intel Core i7-13650HX - RAM 16Go - 512Go SSD - Sans Windows",ASUS,,STXG814JVN5071,Oui,Intel Core i7-13650HX / 2.6 GHz,"1278,98",cdiscount.com,ORDINATEUR
"PC portable - MEDION - E14303 MD62515 - 14"" FHD - AMD Ryzen 5 4500U -  RAM 4Go -  SSD 128Go - AZERTY",MEDION,SSD Phison 128G PS5013-E13T B16A M2 2280PCIe,MED4061275209426,,AMD Ryzen5 4500U 2.3GHz 15W,"179,99",cdiscount.com,ORDINATEUR
"PC Portable - VANWIN - Intel Core i3-5005U - 24 Go RAM - 512 Go SSD - 15,6"" FHD+",,,,Oui,Intel core i3-5005U,"299,99",cdiscount.com,ORDINATEUR
NOTODD PC Portable 16''- Stockage 12Go+512Go - Celeron N5095 - Ordinateur Portable Windows 11 - FHD1920*1200 - 5G+2.4G WiFI -,,SSD,,,Celeron N5095,"299,99",cdiscount.com,ORDINATEUR
"PC Portable - Celeron - 15,6'' - 16 Go RAM - 256 Go SSD - Windows 11 Pro",,,,"15,6",,"245,66",cdiscount.com,ORDINATEUR
PC Portable - VANWIN - XU1602 - Intel Alder Lake N95 - NVIDIA MX330 - 16Go RAM - 512Go SSD,,,,,Intel Alder Lake N95,"339,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn3013nf - Windows 11 - 17,3"" HD+ - Core i3-N305 - RAM 8Go - Stockage 512Go SSD - AZERTY",HP,,A7KA7EA#ABF,,Intel® Core™ i3-N305,"449,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO Ideapad 3 17ALC6 | Sans Windows - 17'' HD+ - Ryzen 5 5500U - RAM 12Go - SSD 512 Go - AZERTY,LENOVO,SSD 512 Go M.2 2242 PCIe® 4.0x4 NVMe®,82KV00LMFR,,AMD Ryzen™ 5 5500U,"429,99",cdiscount.com,ORDINATEUR
"PC Portable 15,6''FullView-Intel® Core™ i5-1240P(12C-16T, jusqu'à 4,4 GHz)-32 Go RAM DDR4 1 To SSD-Windows11 Pro-Ordinateur",,,,,"Intel® Core™ i5-1240P(12C-16T, jusqu'à 4,4 GHz)","549,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cp0012nf - Windows 11 - 17,3"" FHD - Ryzen 5-5500U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,A7JY3EA#ABF,,AMD Ryzen™ 5 5500U,"529,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 17IAU7 | Windows 11 - 17'' HD + - Core i5-1235U - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,SSD 512 Go M.2 2242 NVMe®,82RL00CCFR,,Intel® Core™ i5-1235U,"549,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn0019nf - Windows 11 - 17,3"" HD+ - Celeron N4120 - RAM 4Go - Stockage 128Go SSD - AZERTY",HP,,9P9A6EA#ABF,Oui,Intel® Celeron® N4120,"339,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2083nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,6U7X2EA#ABF,Oui,AMD Ryzen™ 5 5500U,"469,99",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-fq0024nf - Windows  11 - 15,6"" FHD - Celeron N4120 - RAM 4Go - 128Go SSD - Microsoft 365 Personnel inclus 1 an",HP,,9J3L5EA#ABF,Oui,Intel Celeron N4120,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
NOTODD PC Portable 16''- Stockage 12Go+512Go - Intel Celeron N5095 - Ordinateur Portable Windows 11 - FHD 1920*1200 - WiFI 5G +,,SSD SATA M2,,,Intel Celeron N5095,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable ACER Chromebook 314 CB314-2H-K04F - 14"" FHD - MTK MT8183 - RAM 4Go - Stockage 32Go - Chrome OS - AZERTY",ACER,,NX.AWFEF.00D,Oui,MTK MT8183,"219,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook 15 R1504 | Sans Windows - 15,6"" FHD - Intel Core i7 1255U - RAM 16Go - 512Go SSD",ASUS,,90NB1022-M02JU0,Oui,Intel core i7-1255U / 1.7 GHz,"529,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO Legion S5 16ARP9 | Sans Windows - 16'' WQXGA 165hz - Ryzen 7 7435HS - RTX 4070 140w - RAM 16Go - SSD 512Go,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,,,AMD Ryzen™ 7 7435HS,"1249,99",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2083nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,6U7X2EA#ABF,Oui,AMD Ryzen™ 5 5500U,"479,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 15s-fq0024nf - Windows  11 - 15,6"" FHD - Celeron N4120 - RAM 4Go - 128Go SSD - Microsoft 365 Personnel inclus 1 an",HP,,9J3L5EA#ABF,Oui,Intel Celeron N4120,"299,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 3 15IAN8| Sans Windows - 15'' FHD - Core i3-N305 - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,SSD,82XB006UFR,,Intel® Core™ i3-N305,"379,99",cdiscount.com,ORDINATEUR
Ordinateur Portable - Win11- PC Portable -14 Pouces-1080p FHD - RAM 6Go+Stockage256Go SSD - Expansible 1TB-2.4G+5G WiFi-Argent,,256 Go SSD,,14 pouces,,"204,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable 12""-écran tactile-rotation 360°-Intel Celeron- Windows11 Pro-RAM 8 Go DDR4 256 Go SSD-Ordinateur portable-Argent-AZERTY",,,,,Intel® Celeron® Processor N4020C,"219,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 3 15IAN8 | Windows 11 - 15'' FHD - Core i3-N305 - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,SSD 512 Go M.2 2242 PCIe® 4.0x4 NVMe®,82XB009MFR,,"Intel® Core™ i3-N305 (8C / 8T, 1.8 / 3.8GHz, 6MB)","419,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable - 16.1""FHD+ - 24 Go de RAM 512 Go SSD Intel Celeron N95(2,0 GHz) - Windows 11 PRO - Rotation 170°- Ordinateur portable",,,,,Quad  coeur,"289,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer LENOVO LOQ 15ARP9 | Sans Windows - 15,6'' FHD 144Hz - R7 7435HS - RTX 4060 105W - RAM 16Go - SSD 512Go - AZERTY",LENOVO,512 Go,83JC001GFR,,Amd Ryzen 7 7435HS,"1049,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer HP Victus 15-fb0202nf - Sans Windows - 15,6"" FHD 144Hz - RTX 3050 4Go - Ryzen 5-5600H - RAM 16Go - 512Go SSD",HP,,7M1V9EA#ABF,,AMD Ryzen™ 5 5600H,"649,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO Legion S5 16ARP9 | Sans Windows - 16'' WQXGA 165hz - Ryzen 7 7435HS - RTX 4070 140w - RAM 16Go - SSD 512Go,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,,,AMD Ryzen™ 7 7435HS,"1249,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO LOQ 15IAX9 | Sans Windows - 15'' FHD 144hz - Core i5-12450HX - RTX4060 105W - RAM 24Go - SSD 512Go - AZERTY,LENOVO,SSD M.2 2242 PCIe® 4.0x4 NVMe®,83GS00GDFR,,Intel® Core™ i5-12450HX,"829,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable LENOVO IdeaPad Slim 5 13ARP10 | Sans Windows - 13,3'' WUXGA - Ryzen 7 7735HS - RAM 16Go - SSD 512Go - Aluminium - AZERTY",LENOVO,512GB SSD M.2 2242,83J20010FR,,AMD Ryzen™ 7 7735HS,"679,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable - MSI - Creator Z16 HX Studio - 16"" - Intel Core i7 - 32 Go RAM - 1 To SSD",MSI,,9S7-15G231-018,,,2599,cdiscount.com,ORDINATEUR
"PC Portable Gamer LENOVO LOQ 15ARP9 | Sans Windows - 15,6'' FHD 144Hz - R7 7435HS - RTX 4060 105W - RAM 16Go - SSD 512Go - AZERTY",LENOVO,512 Go,83JC001GFR,,Amd Ryzen 7 7435HS,"1049,99",cdiscount.com,ORDINATEUR
"PC Portable Gamer - MSI - Thin A15 B7UC-289FR - 15,6"" FHD 144Hz - Ryzen 5-7535HS - RAM 16Go - 512Go SSD - RTX 3050 4Go - Win 11 H",MSI,SSD,9S7-16RK11-289,,AMD Ryzen™ 5 7535HS,"749,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
NOTODD Ordinateur portable 14'' FHD - PC Portable Windows 11 - RAM 6Go Stockage 256Go SSD -Celeron N4020 - HDMI -Avec souris -,,SSD,,,Celeron N4020,"229,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer HP Victus 15-fb0233nf - Windows 11 - 15,6"" FHD - RTX 3050 4Go - Ryzen 5-5600H - RAM 16Go - 512Go SSD - AZERTY",HP,,A94WBEA#ABF,,AMD Ryzen™ 5 5600H,"699,99",cdiscount.com,ORDINATEUR
"PC Portable Acer Aspire 3 A315-44P-R1NV - 15.6"" FHD - AMD Ryzen 5 5500U - RAM 8Go - 512Go SSD - Windows 11 - AZERTY",ACER,SSD,NX.KSJEF.00G,Oui,AMD Ryzen™ 5 5500U,"449,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - CHUWI - CoreBook X - 14 pouces - 16 Go RAM - 512 Go SSD - Windows 11,CHUWI,,,,Core i3-1220P,999,cdiscount.com,ORDINATEUR
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight",APPLE,256 Go,MC7X4FN/A,Oui,Apple M2,1143,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn3003nf - 17,3"" HD+ - Core i3-N305 - RAM 8Go - Stockage 512Go SSD - Windows 11 - AZERTY",HP,,A14CSEA#ABF,Oui,"Intel® Core™ i3-N305 / 3,8 GHz","519,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | Sans Windows - 15'' FHD IPS - Ryzen 7 5700U - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,SSD,82R400JNFR,,AMD Ryzen™ 7 5700U,"499,99",cdiscount.com,ORDINATEUR
NOTODD Ordinateur portable Windows 11 - PC Portable 14'' FHD - RAM 6Go Stockage 256Go SSD - Celeron N4020 - HDMI -Avec souris -,,SSD,,,Celeron N4020,"219,49",cdiscount.com,ORDINATEUR
"Auusda Ordinateur Portable 14,1'' HD, Écran 2K - Intel Celeron N5105, 16Go RAM + 512Go SSD, Windows 11, WiFi 2,4/5 GHz - Rose",,,,,Intel Celeron N5105,"289,99",cdiscount.com,ORDINATEUR
"ACEMAGIC PC Portable 15,6"" IPS avec Intel N150 Processeur, Ordinateur Portable 16Go RAM 512Go SSD, Windows 11PRO, WiFi, BT, USB3.0",,512Go,,"L'écran IPS de 15,6 pouces, doté d'une résolution de 1920*1080",Intel Twin Lake-N150,"319,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable - 15.6""HD+ - 24 Go RAM 512 Go SSD- Celeron N5095 (2,9 GHz) - Rotation à 180°- Windows 11 PRO",,,,Oui,Intel Celeron N5095,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 15-fc0071nf - Windows 11 - 15,6"" FHD - Ryzen 5-7520U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,7Y0M7EA#ABF,Oui,AMD Ryzen 5-7520U,"569,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Tablette 2 en 1 LENOVO Chromebook Duet 11M889 | Chrome OS - 10,95"" WUXGA - MTK Kompanio 838 - RAM 8 Go - SSD 128 Go - AZERTY",LENOVO,128GB eMMC 5.1,83HH000GFR,,MediaTek Kompanio 838,"299,99",cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook Pro 15 OLED K6502 | Win 11 - 15,6'' 3K - RTX 3050 - Intel Core i5-13500H - RAM 16Go - 512Go SSD",ASUS,,90NB11K1-M00640,Oui,Intel Core i5-13500H / 2.6 GHz,"1079,99",cdiscount.com,ORDINATEUR
"PC Portable HP 15-fc0071nf - Windows 11 - 15,6"" FHD - Ryzen 5-7520U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,7Y0M7EA#ABF,Oui,AMD Ryzen 5-7520U,"549,99",cdiscount.com,ORDINATEUR
NOTODD PC Portable 14'' FHD - Ordinateur portable Windows 11 - RAM 6Go Stockage 256Go SSD - Celeron N4020 - HDMI- Avec souris - OR,,SSD,,,Celeron N4020,"229,99",cdiscount.com,ORDINATEUR
"Ordinateur portable Auusda 15,6"" AMD Ryzen 7 5825U (jusqu'à 4,5 GHz), 32 Go RAM DDR4, 1 To NVMe SSD, PC Portable jeu Windows 11 Pro",,1 To,,Oui,AMD Ryzen™ 7 5825U,"627,36",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn0019nf - Windows 11 - 17,3"" HD+ - Celeron N4120 - RAM 4Go - Stockage 128Go SSD - AZERTY",HP,,9P9A6EA#ABF,Oui,Intel® Celeron® N4120,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable - MEDION - NB Akoya E15443 - 15,6” FHD 60Hz - Core Ultra 5 125H- 16Go - SSD 512Go - Arc graphics - AZERTY",MEDION,SSD RS 512GB RS512GSSD310 M.2 SATA,30037189,Oui,Intel Ultra 5 125H 1.2G 28W SRMZ4,"499,99",cdiscount.com,ORDINATEUR
"Ordinateur portable - ASUS - ASUS Vivobook Go 15 E510KA-EJ720WS - 128 Go - Windows 11 - Intel Celeron - 15.6""",ASUS,,90NB0UJ5-M010L0,,,"279,29",cdiscount.com,ORDINATEUR
"PC Portable ASUS VivoBook 17 S1704 | Win 11 - 17,3'' HD+ - Intel Core i5 1235U - RAM 16Go - 512Go SSD",ASUS,,90NB10F1-M00A20,Oui,Intel Core i5 1235U / 1.3 GHz,"649,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO Ideapad Slim 3 16IAH8 | Sans Windows - 16'' WUXGA - Core i5-12450H - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,83ES003EFR,,"Intel® Core™ i5-12450H, 8C (4P + 4E) / 12T, P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz, 12MB","499,99",cdiscount.com,ORDINATEUR
"PC Portable - KUU-16""FHD - 16 Go de RAM 512 Go SSD -Intel Alder Lake N 95 (3,4 GHz) - Windows 11 PRO",,,,Oui,Intel Alder Lake N95,"309,99",cdiscount.com,ORDINATEUR
"PC Portable LENOVO Ideapad Slim 3 15IRU9 | Windows 11 - 15,6"" FHD - Core 5 120U - RAM 16 Go - SSD 512 Go - AZERTY",LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,83E6003GFR,,"Intel® Core™ i5-120U (10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB)","729,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer - ACER - Nitro 5 AN517-54-57SF -17,3"" FHD IPS 144Hz - Core i5-11400H -RAM 16Go -512 Go SSD -RTX 3070 -Sans Windows",ACER,,NH.QFCEF.00J,,Intel® Core™ i5-11400H,"1129,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | Sans Windows - 15'' FHD IPS - Ryzen 7 5700U - RAM 16 Go - SSD 512 Go - AZERTY,LENOVO,SSD,82R400JNFR,,AMD Ryzen™ 7 5700U,"499,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn0019nf - Windows 11 - 17,3"" HD+ - Celeron N4120 - RAM 4Go - Stockage 128Go SSD - AZERTY",HP,,9P9A6EA#ABF,Oui,Intel® Celeron® N4120,"299,99",cdiscount.com,ORDINATEUR
"PC Ultraportable ASUS ZenBook Pro Duo OLED UX8402 | Win 11 - 14.5"" WQXGA+ - RTX 4050 - Intel Core i7-13700H - RAM 16Go - 1To SSD",ASUS,,,Oui,Intel Core i7-13700H / 2.4 GHz,"1449,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Gamer HP Victus 15-fb2030nf - Sans Windows - 15,6"" FHD 144Hz - RTX 4060 8Go - Ryzen 5-8645HS - 16Go - 512Go SSD - AZERTY",HP,,A94WLEA#ABF,,AMD Ryzen™ 5 8645HS,"999,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur Portable ACEMAGIC, 16.1"" FHD, AMD Ryzen 7 5825U, RAM 16Go DDR4, 512Go SSD, Windows 11, Gris",,512Go,,,AMD Ryzen™ 7 5825U,"529,9",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-eq2120nf - Windows 11 - 15,6"" FHD - Ryzen 5-5500U - RAM 8Go - Stockage 256Go - AZERTY",HP,,A80NDEA#ABF,,AMD Ryzen™ 5 5500U,"479,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable LENOVO Yoga Slim 7 14APU8 | Windows 11 - 14"" OLED 2,9K 90hz - Ryzen 7 7840S - RAM 16 Go - SSD 512 Go - AZERTY",LENOVO,SSD 512 Go M.2 2280 PCIe® 4.0x4 NVMe®,83AA0010FR,,"AMD Ryzen™ 7 7840S (8C / 16T, 3.3 / 5.1GHz, 8MB L2 / 16MB L3)","1079,99",cdiscount.com,ORDINATEUR
"PC Portable HP 14s-dq0020nf - Windows 11 - 14"" HD - Celeron N4120 - RAM 4Go - Stockage 64Go - AZERTY",HP,,B0BP0EA#ABF,,Intel® Celeron® N4120,"249,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
BVATE Ordinateur Portable -RAM 8Go + 256Go Mémoire-  PC Portable 14 pouces Full HD - Windows11 |Celeron N4020- WIFI - HDMI-Gris,,256 Go SSD,,14 pouces,Celeron N4020,"239,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable FUNYET 15- 15,6"" HD - RAM 8Go - Stockage 256Go SSD - Celeron N4000 -Rotation à 180°- Windows 11- Argent",,256Go,,"15,6",intel Celeron N4000,"229,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 3 15IRH8 | Sans Windows - 15'' FHD IPS - Core i7-13620H - RAM 16 Go - SSD 1 To - AZERTY,LENOVO,SSD,83EM005PFR,,Intel® Core™ i7-13620H,"549,99",cdiscount.com,ORDINATEUR
PC Portable 15.6'' FHD - VANWIN - i9-8950HK - 16Go RAM - 512Go SSD - Windows 11 PRO,,,,Oui,i9-8950HK (Max to 4.8Ghz) 6cores,"499,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 17ALC6 | Windows 11 - 17'' HD + - Ryzen 7 5700U - RAM 12 Go - SSD 512 Go - AZERTY,LENOVO,512 Go SSD M.2 2242 PCIe® 4.0x4 NVMe®,82KV00KXFR,Oui,"AMD Ryzen™ 7 5700U (8 cœurs/16 t, 1,8/4,3 GHz, 4 Mo L2/8 Mo L3)","599,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur Portable 15.6'' Pouces FHD, 8Go DDR4, 256 Go SSD, Win 11 Pro Celeron PC Portable 2.6Ghz, 1920x1080 IPS, BT 5.0, HDMI",,SSD,,Oui,lntel N4000,"216,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable - Cyborg - 15 A12VF-466FR - 15,6' Full HD - Intel i5-12450H - RTX 4060 - 16 Go RAM",MSI,,,,,"899,99",cdiscount.com,ORDINATEUR
"PC Portable HP 15s-fq0024nf - Windows  11 - 15,6"" FHD - Celeron N4120 - RAM 4Go - 128Go SSD - Microsoft 365 Personnel inclus 1 an",HP,,9J3L5EA#ABF,Oui,Intel Celeron N4120,"299,99",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad Slim 5 14ABR8 | Sans Windows - 14'' FHD IPS - Ryzen 7 7730U - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,82XE00AEFR,,"AMD Ryzen™ 7 7730U (8C / 16T, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)","549,99",cdiscount.com,ORDINATEUR
"NOTODD PC Portable 14"" FHD - 6Go RAM Stockage 256Go - Ordinateur portable Windows 11 - Celeron N4020 - WIFI - HDMI - Avec Souris",,SSD,,,Celeron N4020,"205,98",cdiscount.com,ORDINATEUR
"PC Portable - Dell Latitude E7270 - 12""  Core i5 - 8Go RAM - 256Go SSD - Windows 10 Pro - Reconditionné Etat Correct",DELL,,,,Intel Core i5-6300U,199,cdiscount.com,ORDINATEUR
