Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
Smartphone Xiaomi 13T 256Go NOIR 5G,XIAOMI,,,,,,315,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone TCL 50 Pro NXTPAPER 5G - 6,8 pouces - 16 Go - 512 Go - Noir - LTE - Double SIM",TCL,,,,,,"232,19",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 64Go Bleu - Reconditionné - Excellent état,APPLE,,64 Go,Bleu,MGE13F/A,,"179,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Telephone portable Doogee S61 Smartphone Avec NFC Google Pay Double caméra 6 Go+64 Go Android 12.0 batterie 5180mAh - AG Frost,DOOGEE,6 Go,6 Go + 64 Go,Frotter,,S61,"98,99",cdiscount.com,SMARTPHONE
"OUKITEL C36 Téléphone Portable Débloqué 12GB+128GB/1TB Extensible 6.56"" HD+ 5150mAh Android 13 Smartphone 13MP Dual SIM, 4G, Noir",OUKITEL,4 Go + 8 Go de extension,12 Go + 128 Go,,,,"85,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S25 Ultra AI Smartphone 256 Go Noir Titane,SAMSUNG,12 go,256 Go,Noir Titane,SM-S938BZKDEUB,S25 Ultra,"1471,99",cdiscount.com,SMARTPHONE
"Blackview BV9300 Pro Smartphone Robuste 24Go + 256Go 15080mAh 6.7"" 50MP Téléphone Portable Incassable NFC GPS - Noir",BLACKVIEW,12Go,256 Go,Noir,,BV9300,"269,99",cdiscount.com,SMARTPHONE
Smartphone Xiaomi Redmi Note 13 Pro 128Go Bleu 5G,XIAOMI,,8 Go + 128 Go,Bleu,,Redmi Note 13 Pro,216,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 13 5G 6-128 Go Blue Double SIM（Pas de support NFC）,XIAOMI,,,,,,138,cdiscount.com,SMARTPHONE
"OUKITEL G1 Smartphone Robuste - 24Go+256Go 48MP+5MP+2MP 6,52"" 10600mAh IP68 Téléphone Android14 Double SIM 4G NFC/GPS - Noir",OUKITEL,6 Go + 18 Go d‘extension,,Noir,,OUKITEL G1,"148,99",cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 12 GO + 256 GO,,,12GO+256GO,,,,"289,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi 10A 4Go 128Go Gris Graphite Smartphone 4G,XIAOMI,4Go,128 Go,Gris,,Redmi 10A,"76,98",cdiscount.com,SMARTPHONE
Xiaomi Redmi 14C Noir (8 Go / 256 Go) - Smartphone 4G-LTE Dual SIM - Helio G81-Ultra 8-Core 2.0 GHz - RAM 8 Go - Ecran tactile,XIAOMI,,,,,,126,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"INN Téléphone portable 3050mah 3+64 Go 8mp+13mp 720x1560p processeur à 8 cœU.S 6,8 pouces écran HD smartphone débloqué avec stylet",,,,,,,"199,9",cdiscount.com,SMARTPHONE
Smartphone Google Pixel 7a 128Go Bleu Océan 5G,GOOGLE,8 Go,128 GB,Artic Blue,GA04275-GB,Google Pixel 7A,"217,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone - REDMAGIC - 10 Pro - 12 Go RAM - 256 Go ROM - Snapdragon 8 Elite - 5G,,,,,NX789J,,679,cdiscount.com,SMARTPHONE
Samsung Galaxy S23 Plus Smartphone 512 Go 5G Vert,SAMSUNG,8Go,512Go,Vert,SM-S916BZGGEUB,S23+,"433,98",cdiscount.com,SMARTPHONE
Samsung Galaxy A35 Smartphone 256 Go 5G Bleu nuit,SAMSUNG,8 Go,256 Go,Bleu nuit,SM-A356BZKGEUB,A35,"272,98",cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 4G 8GO RAM 256GO ROM Smartphone Noir,XIAOMI,,8GB RAM 256GB ROM,,,,"169,98",cdiscount.com,SMARTPHONE
"Telephone portable incassable DOOGEE S89 Pro 12000mAh batterie 4G smartphone 8Go+256Go Android 12, 48MP Caméra Charge 65W - Orange",DOOGEE,8 Go,256 Go,Orange,,S89PRO,"249,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 16e 128GB Black,APPLE,,128 Go,Noir,MD1Q4F/A,iPhone 16e,719,cdiscount.com,SMARTPHONE
HUAWEI P30 Pro 128 Go Noir,HUAWEI,8 Go,,Noir,51095RJG,,"165,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 pro Smartphone 4G 8Go RAM 256Go ROM - Noir,XIAOMI,,4G  8Go RAM 256Go ROM,,,,"215,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S23 FE  Smartphone 256 Go 5G,SAMSUNG,8 Go,256 Go,Graphite,SM-S711BZAGEUB,S23FE,"486,09",cdiscount.com,SMARTPHONE
XIAOMI Mi 11i 5G 256 Go Silver,XIAOMI,,256 Go,Silver,MI11I256 S,,"193,99",cdiscount.com,SMARTPHONE
"Smartphone HOTWAV Note 15 Pro-Cadeaux Rentrée Scolaire-6,6"" HD+ - 12(4+8)Go+128Go - 5160mAh - 4G Android 14 - Noir",HOTWAV,12Go(4+8Virtuelle),12(4+8Virtuel)Go+128Go,Noir,,HOTWAV Note 15 Pro,"99,99",cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 8 GO + 256 GO,,,,,,,"269,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi 14T 12 GO + 256 GO Bleu,XIAOMI,,,,,,"399,98",cdiscount.com,SMARTPHONE
Smartphone HONOR Magic7 Lite 5G 8Go 256Go Violet 6.78” Snapdragon 6 Gen 1 6600mAh,HONOR,,,,,,319,cdiscount.com,SMARTPHONE
APPLE iPhone 13 mini 128 Go Blue (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MLK43F/A,,"268,86",cdiscount.com,SMARTPHONE
SMARTPHONE Realme 14 Pro + 5G Blanc 8Go Ram 256Go,,,,,,,389,cdiscount.com,SMARTPHONE
XIAOMI REDMI 14C 8Go/256Go Smartphone 4G Noir,XIAOMI,,,,,,"114,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Bleu - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MGE63F/A,,"197,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS - Noir",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
SAMSUNG GALAXY S22 256Go 5G Noir,SAMSUNG,8 Go,,,S901B256N2,Samsung Galaxy S22 5G,"260,86",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SMARTPHONE Realme 14 Pro + 5G Gris 12Go Ram 512Go,,,,,,,419,cdiscount.com,SMARTPHONE
HONOR X6b 128Go 4G - Noir,HONOR,4go,128Go,Noir,,HONOR X6b,"91,9",cdiscount.com,SMARTPHONE
HONOR Magic7 Lite 5G 8+256 Go Batterie 6600 mAh Écran ultrarésistant Noir,HONOR,,,,,,319,cdiscount.com,SMARTPHONE
XIAOMI Tablette Tactile Redmi Pad SE 256Go 8Go Graphite Gris,XIAOMI,,,,,,"153,88",cdiscount.com,SMARTPHONE
APPLE iPhone 15 128GB Blue (2023) - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MTP43ZD/A,Iphone 15,"537,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 Ultra 512 Go Lavande,SAMSUNG,8Go,1TB,Lavande,SM-S918BLIHEUB,Samsung Galaxy S23 Ultra,546,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone - HOTWAV - Note 12 EF -Cadeaux Rentrée Scolaire- Écran 6,8"" HD+ -12(4+8)Go +128Go- Caméra 48MP - Batterie 5160mAh-Vert",HOTWAV,12Go(4+8Virtuelle),12Go + 128Go,Vert,,HOTWAV Note 12 EF,"92,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS - Noir",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
"DOOGEE S200 - Smartphone Robuste 5G - 10100mAh - 32Go+256Go - 100MP - 6.72""FHD+ - 120Hz - Android 14 - Double Écran - NFC - Noir",DOOGEE,12Go+10Go d’extension,32Go+256Go,Noir,,DOOGEE S200,"269,99",cdiscount.com,SMARTPHONE
Smartphone GOOGLE Pixel 7 - 128 Go - Jaune - Double SIM - Android 10,GOOGLE,8 Go de RAM LPDDR5,128 Go,Jaune,GA03943-GB,Google Pixel 7,247,cdiscount.com,SMARTPHONE
APPLE iPhone 16 Pro Max 256GB Desert Titanium,APPLE,,256 Go,Desert Titanium,MYWX3ZD/A,iPhone 16 Pro Max,1389,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A23 5G Noir 128 Go,SAMSUNG,4 Go,128 Go,Noir,SM-A236BZKVEUB,A23 5G,164,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"FOSSIBOT F105 Téléphone Robuste - 6.74"" - 4Go + 64Go - 20MP + 8MP - 10300mAh - Android 14 - IP68 Étanche - GPS Double SIM 4G - Noir",,4 Go RAM + jusqu'à 8 Go d'extension,64 Go,Noir,,F105,"104,99",cdiscount.com,SMARTPHONE
"XIAOMI Redmi Note 13 Pro 5G Smartphone 8+256Go Bleu Snapdragon 7s Gen 2 Triple Caméra 200MP Écran AMOLED 6,67"" Charge 67W 5100mAh",XIAOMI,,,,,,"224,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Smartphone 256 Go Noir,SAMSUNG,8Go,256 Go,Noir,SM-S921BZKGEUB,S24,567,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 Pro 4G Smartphone de 8G RAM 256G ROM-Noir,XIAOMI,,8+256G,,,,"213,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 128Go Vert,SAMSUNG,8Go,128Go,Vert,SM-S911BZGDEUB,Samsung Galaxy S23,"332,33",cdiscount.com,SMARTPHONE
POCO X7 Noir 12 GO + 512 GO,,,,,,,"244,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 14 256GB Starlight - Reconditionné - Excellent état,APPLE,,256 Go,Starlight,MPW43ZD/A,Iphone 14,"442,18",cdiscount.com,SMARTPHONE
SMARTPHONE - Realme 14 Pro 5G Blanc 8Go Ram 256Go,,,,,,,279,cdiscount.com,SMARTPHONE
Google Pixel 9 Pro XL 5G 16Go 256 Go Vert Sauge Smartphone,GOOGLE,,,,,,"912,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone HUAWEI P SMART + 2019 ( Huawei P Smart Plus 2019 ) 128Go - 6.21"" - 24MP - 4G - Android 9.0 Pie",HUAWEI,4 Go RAM,128 Go,Noir,,Huawei P Smart+ 2019,"82,64",cdiscount.com,SMARTPHONE
XIAOMI Redmi Note 11 128Go 4G Bleu - Reconditionné - Très bon état,XIAOMI,,,,REDMINOTE11128B,,144,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy A35 Smartphone 256 Go 5G Lilas,SAMSUNG,8 Go,256 Go,Lilas,SM-A356BLVGEUB,A35,"289,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S10+ 128 Go Vert Prisme,SAMSUNG,,,,G975FZGDXEF,,"238,88",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy Note10 256Go Noir - Double SIM,SAMSUNG,8 Go,256 Go,Noir,SM-N970FZKDXEF,Samsung Galaxy Note 10,"217,57",cdiscount.com,SMARTPHONE
GALAXY S20 ULTRA BLACK 6.9IN SM-G988BZKDEUB,SAMSUNG,,,,,,229,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS - Bleu",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Bleu,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
Google Pixel 9 5G 12Go 128 Go Rose Pivoine Smartphone,GOOGLE,,,,,,"579,99",cdiscount.com,SMARTPHONE
iPhone 14 128go Jaune - Reconditionné - Excellent état,APPLE,,128 Go,Jaune,,,557,cdiscount.com,SMARTPHONE
Smartphone Samsung Galaxy Z Flip5 256Go Creme 5G,SAMSUNG,RAM : 8Go LPDDR5X,256 Go,Beige,SM-F731BZEGEUB,Samsung Galaxy Z Flip5 5G,450,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 5G 8G RAM 256G ROM - Noir,XIAOMI,,8G RAM 256G ROM,,,,"208,38",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
OPPO Find X5 Lite 256Go 5G Bleu Étoilé,OPPO,8Go,256Go,Bleu Étoilé,FINDX5LITE256B,CPH2371,"235,99",cdiscount.com,SMARTPHONE
Xiaomi MIX Flip 12 GO + 512 GO Violet,XIAOMI,,,,,,"923,83",cdiscount.com,SMARTPHONE
HONOR 200 5G 12Go 512Go Vert 6.7” AMOLED 120Hz Snapdragon 7 Gen 3 5200mAh Charge rapide 100W Smartphone,HONOR,,512 Go,,,,"309,79",cdiscount.com,SMARTPHONE
APPLE iPhone 14 Pro 128GB Deep Purple - Reconditionné - Excellent état,APPLE,,128 Go,Deep purple,MQ0G3ZD/A,,"506,87",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Portable Incassable - Ulefone Armor 24 - Android 13 -Téléphone Débloqué 64MP Caméra de Vision Nocturne 24Go+256Go,ULEFONE,,256 Go,,,,"289,88",cdiscount.com,SMARTPHONE
APPLE iPhone 14 Pro 128GB Gold - Reconditionné - Excellent état,APPLE,,128 Go,Gold,MQ083ZD/A,,"508,62",cdiscount.com,SMARTPHONE
SMARTPHONE - Realme 14 Pro 5G Gris 8Go Ram 256Go,,,,,,,269,cdiscount.com,SMARTPHONE
Samsung Galaxy A51 128 Go Noir,SAMSUNG,4 Go,128 Go,,SM-A515FZKVEUB,,"116,88",cdiscount.com,SMARTPHONE
XIAOMI Redmi Note 14 4G 8Go 256Go Noir,XIAOMI,,8 Go + 256 Go,Noir,,,"155,49",cdiscount.com,SMARTPHONE
"Telephone Portable Incassable DOOGEE Blade10 Power 24Go+256Go,6.6"" Écran HD+ 10300mAh Smartphone Robustee Android 14 NFC -Argent",DOOGEE,24 Go (6 Go + jusqu'à 18 Go de RAM étendue),24 Go (6 Go + jusqu'à 18 Go de RAM étendue) + 256 Go de ROM,Argent,,BLADE10POWER,"159,99",cdiscount.com,SMARTPHONE
Realme Note 50 4 Go/128 Go Noir (Midnight Black) Double SIM,,,,,,,"89,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Smartphone 128 Go Argent,SAMSUNG,8Go,128 Go,Argent,SM-S921BZADEUB,S24,"409,88",cdiscount.com,SMARTPHONE
HONOR 200 Pro 5G 12Go 512Go Blanc 6.78” AMOLED 120Hz Snapdragon 8s Gen3 5200mAh Surcharge sans fil 66 W Smartphone,HONOR,,512 Go,,,,"449,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Robuste DOOGEE SPUNK -10800mAh -16Go+256Go -50MP+16MP - 6.58""FHD+ - Android 14 - GPS/NFC/OTG/Double SIM -Noir",DOOGEE,6Go+10 Go d‘extension,6Go+256Go,Noir,,DOOGEE S PUNK,"153,99",cdiscount.com,SMARTPHONE
"Téléphone Portable pas cher Oscal FLAT 1C 6,517 pouces 4Go+32Go-SD 1To 8MP+5MP 4700mAh Android 13 Dual SIM - Noir",OSCAL,2 Go + jusqu'à 2 Go d'extension,32 Go,Noir,,Oscal FLAT1C,"70,99",cdiscount.com,SMARTPHONE
Redmi Note 14 5G 8G RAM 256G ROM-Noir,XIAOMI,,,,,,"198,99",cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro Max 128 Go Sierra Blue (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Sierra Blue,MLL93F/A,,"432,8",cdiscount.com,SMARTPHONE
Redmi Note 14 Pro Smartphone 5G 8Go RAM 256Go ROM - Vert,,,,,,,"269,88",cdiscount.com,SMARTPHONE
