Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS Violet",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Violet,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
Smartphone HUAWEI P20 Lite 64 Go Rose - Double SIM - Lecteur d'empreintes digitales,HUAWEI,4 Go,64 Go,Rose,51092FTQ,,"227,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S21 Ultra 128Go Noir,SAMSUNG,,,Noir,G998128 N,Galaxy S21 Ultra,"237,79",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A53 128Go 5G Noir,SAMSUNG,6 Go,128 Go,Noir,A535128N,Galaxy A53,178,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A13 64Go 5G Noir,SAMSUNG,4Go,64 Go,Noir,SM-A136BZKUEUB,Samsung Galaxy A13,"92,99",cdiscount.com,SMARTPHONE
XIAOMI REDMI NOTE 10 5G 128 Go Gris,XIAOMI,4 Go - LPDDR4X SDRAM,128 Go,Gris,REDMINOTE105G128 G,,"99,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A10 Bleu,SAMSUNG,2 Go,32 Go,Bleu,SM-A105FZBYXEF,,"82,99",cdiscount.com,SMARTPHONE
HUAWEI P30 Lite 128 Go Blanc,HUAWEI,4 Go,,Blanc,51093NNQ,,"187,3",cdiscount.com,SMARTPHONE
APPLE iPhone 12 128Go Bleu - Reconditionné - Excellent état,APPLE,4 Go,128 Go,Bleu,MGJE3F/A,,"243,99",cdiscount.com,SMARTPHONE
"Smartphone 4G OUKITEL C57 Pro 16Go (4+12) RAM /128Go ROM 6.52"" HD 13MP 4300mAh Téléphone Portable Android 14 GPS Double SIM - Or",OUKITEL,4 Go RAM + jusqu'à 12 Go d'extension,16Go (4+12) RAM/ 128Go ROM,Or,,C57 Pro,"84,66",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S21 128Go Violet,SAMSUNG,8 Go - LPDDR5 SDRAM,128 Go,Violet,G991128 P,,"191,96",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Xiaomi REDMI 13C 256GO NOIR,XIAOMI,LPDDR4X extensible jusqu’à 16 Go1,256 Go,Noir minuit,REDMI13C8256N,REDMI 13C,"98,93",cdiscount.com,SMARTPHONE
XIAOMI Redmi 13C 256Go Bleu,XIAOMI,LPDDR4X extensible jusqu’à 16 Go1,256 Go,Bleu marine,REDMI13C8256B,REDMI 13C,100,cdiscount.com,SMARTPHONE
Xiaomi Redmi 14C Bleu (8 Go / 256 Go) - Smartphone 4G-LTE Dual SIM - Helio G81-Ultra 8-Core 2.0 GHz - RAM 8 Go - Ecran tactile 6.88',XIAOMI,,,,,,"108,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S21 Plus 128Go Noir.,SAMSUNG,8 Go - LPDDR5 SDRAM,128 Go,Noir,G996128 N,,"190,88",cdiscount.com,SMARTPHONE
"OPPO A31 Smartphone 6.5"" 4Go + 128Go 4230mAh Double SIM",OPPO,,,,,,"79,99",cdiscount.com,SMARTPHONE
"Smartphone - HOTWAV - Note 12 EF -Cadeaux Rentrée Scolaire- Écran 6,8"" HD+ -12(4+8)Go +128Go- Caméra 48MP - Batterie 5160mAh-Vert",HOTWAV,12Go(4+8Virtuelle),12Go + 128Go,Vert,,HOTWAV Note 12 EF,"92,99",cdiscount.com,SMARTPHONE
"Smartphone Pas Cher - OUKITEL C57S - 64Go - 4300mAh - 6.52""HD - Android 14 - 13MP+5MP - GPS - OTG - Face ID - Or",OUKITEL,2Go+6Go d'extension,8(2+6)Go RAM + 64Go ROM,Or,,OUKITEL C57S,"71,49",cdiscount.com,SMARTPHONE
"Téléphone Portable Débloqué, 4Go+64Go Android 12,6,56""smartphone, 8MP+18MP,Chargement Rapide,Dual,5435mAh,SIM GPS/OTG/Type C-Vert",,,,,,,"63,99",cdiscount.com,SMARTPHONE
"Smartphone 4G Pro - 5.3"" Plein HD - Débloqué - Androide 10.0 - smartphone pas cher",TEENO,,,,,,"63,99",cdiscount.com,SMARTPHONE
"Huawei Y7 Pro 2019 Smartphone 6.26"" FHD 4Go + 64Go 4000mAh Double SIM 4G - Noir",HUAWEI,4Go,64 Go,Noir,,,"72,88",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy Z Flip3 256Go Noir,SAMSUNG,8 Go,256 Go,Noir,F711256 N,Galaxy Z Flip3,"287,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi Note 10 64Go 5G Gris,XIAOMI,,64 Go,Gris,REDMINOTE105G64 G,,"90,99",cdiscount.com,SMARTPHONE
"OUKITEL C57 Pro 4G Smartphone 16Go (4+12) RAM /128Go ROM - 6.52"" 13MP Android 14 Téléphone Portable 4300mAh GPS Double SIM - Noir",OUKITEL,4 Go RAM + jusqu'à 12 Go d'extension,16Go (4+12) RAM/ 128Go ROM,Noir,,C57 Pro,"81,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi 14C Noir - 128Go - 4Go,XIAOMI,,,,,,99,cdiscount.com,SMARTPHONE
HONOR X6b 128Go 4G - Noir,HONOR,4go,128Go,Noir,,HONOR X6b,"94,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S21 128Go Gris,SAMSUNG,8 Go - LPDDR5 SDRAM,128 Go,Gris,G991128 G,Samsung Galaxy S21,"192,92",cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS - Noir",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 4G 8GO RAM 256GO ROM Smartphone Noir,XIAOMI,,8GB RAM 256GB ROM,,,,"169,99",cdiscount.com,SMARTPHONE
"DOOGEE S200 Smartphone 5G Robuste - Caméra 100MP Écran 6,8"" FHD 32Go + 256Go 10100mAh Charge 33W telephone Android 14 NFC/GPS -",DOOGEE,32Go (12Go + jusqu'à 20go RAM étendue),32 Go + 256 Go,Gris,,S200,"284,99",cdiscount.com,SMARTPHONE
Honor Magic7 Lite 5G Violet - Smartphone 5G-LTE Dual SIM IP54 - Snapdragon 6 Gen 1 8-Core 2.2 GHz - RAM 8 Go - Ecran tactile AMOLED,HONOR,,,,,,"362,52",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone 4G Pro - 5.3"" Plein HD - Débloqué - Androide 10.0 - smartphone pas cher",TEENO,,,,,,"63,99",cdiscount.com,SMARTPHONE
SMARTPHONE Realme 14 Pro + 5G Gris 8Go Ram 256Go,,,,,,,359,cdiscount.com,SMARTPHONE
"Smartphone Robuste BLACKVIEW BV9300 PRO 24Go+256Go, Écran 6.7""FHD+, Batterie 15080mAh, 64MP+32MP, Android 13,NFC/OTG/Dual",BLACKVIEW,24Go(12+12) RAM,24Go + 256Go,Orange,,SMARTPHONE BLACKVIEW BV9300 PRO,"269,99",cdiscount.com,SMARTPHONE
"Smartphone OUKITEL P1 -  4Go + 256 Go - 5150mAh - 6.7""  FHD+ 120Hz - 50MP+32MP - OTG/NFC/GPS - Noir",OUKITEL,4 Go + 12 Go d‘extension,16Go(4+12)RAM+256Go ROM,Noir,,OUKITEL P1,"147,99",cdiscount.com,SMARTPHONE
"Smartphone 4G - Marque - Modèle - 6.3"" Plein HD - 64Go - Débloqué - Android 10.0",TEENO,4 Go,,,,,"65,99",cdiscount.com,SMARTPHONE
"Smartphone Pas Cher DOOGEE N55 Android 14 9Go + 128Go/1TB Écran de 6.56""Batterie 5150mAh Caméra 13MP Double SIM/OTG/GPS Gris",DOOGEE,9 Go +128 Go,9 Go+128 Go,Gris,,DOOGEE N55,"89,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Smartphone 128 Go Argent,SAMSUNG,8Go,128 Go,Argent,SM-S921BZADEUB,S24,"458,88",cdiscount.com,SMARTPHONE
"Téléphone portable DOOGEE N55PRO 6.56 pouce HD+ 90Hz 16Go + 256Go smartphone Android 14, batterie 5150 mAh caméra 13MP + 8MP - Noir",DOOGEE,16Go (6Go + jusqu'à 10go RAM étendue),16Go + 256Go,Noir,,N55PRO,"109,99",cdiscount.com,SMARTPHONE
"Smartphone - Google - Pixel 8 - 128 Go - 6.2"" - Double SIM - 5G - Noir Volcanique",GOOGLE,,128 Go,Noir,,,"427,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Vert - Reconditionné - Excellent état,APPLE,,,,MGE73F/A,,"206,95",cdiscount.com,SMARTPHONE
Smartphone Honor Magic7 Lite 5G 8/256 Dimensional black,HONOR,,,,,,319,cdiscount.com,SMARTPHONE
"Doogee S200X Smartphone Robuste 32Go + 512Go 10100 mAh 33W Charge Rapide 100MP Caméra 6,72''+1.32"" IP68 Téléphone 5G NFC GPS - Noir",DOOGEE,12Go RAM + jusqu'à 20Go d'extension,,,,S200X,"349,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 128Go Noir,SAMSUNG,8Go,128Go,Noir,SM-S911BZKDEUB,Samsung Galaxy S23,"345,87",cdiscount.com,SMARTPHONE
SMARTPHONE Realme 14 Pro + 5G Blanc 8Go Ram 256Go,,,,,,,369,cdiscount.com,SMARTPHONE
XIAOMI POCO X7 Pro - Smartphone de 8GO + 256GO Vert,XIAOMI,,8+256GB,,,,"273,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Pas Cher - OUKITEL C57S - 64Go - 4300mAh - 6.52""HD - Android 14 - 13MP+5MP - GPS - OTG - Face ID - Noir",OUKITEL,2Go+6Go d'extension,8(2+6)Go RAM + 64Go ROM,Noir,,OUKITEL C57S,"71,55",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"HONOR Magic6 Lite 5G 8+256Go Vert Téléphone Snapdragon 6450 6.78"" AMOLED 120Hz Appareil photo principal 108MP 5300mAh Smartphone",HONOR,8 Go,256 Go,,,,"215,9",cdiscount.com,SMARTPHONE
iPhone 13 128Go Midnight,APPLE,,128 Go,Midnight,MLPF3ZD/A,Iphone 13,564,cdiscount.com,SMARTPHONE
APPLE iPhone 13 128 Go Starlight (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Blanc,MLPG3F/A,,"305,55",cdiscount.com,SMARTPHONE
APPLE iPhone 14 Pro 256GB Silver - Reconditionné - Excellent état,APPLE,,256 GB,Argent,MQ103ZD/A,Iphone 14 Pro,"585,22",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"CUBOT Kingkong 9 Smartphone Robuste - 24Go + 512Go - 10600mAh - 100MP - Double Écran 6.58'' + 1.32"" - NFC GPS Dual SIM 4G Noir",,12 Go RAM + jusqu'à 12 Go d'extension,(12+12) Go RAM + 512 Go ROM,Noir,,Kingkong 9 (512Go),"249,55",cdiscount.com,SMARTPHONE
Smartphone Blackview SHARK 8 Android13 Téléphone Portable 5000mAH -Écran 2.4K 6.78'' 120Hz -16GB+256GB -64MP+13MP-NFC/OTC -Noir,BLACKVIEW,8 Go RAM + jusqu'à 8Go d'extension,256 Go,Noir,,"Blackview Shark 8 Smartphone 6.78"" 2.4K Écran 16Go","146,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI Mi 11i 5G 256 Go Silver,XIAOMI,,256 Go,Silver,MI11I256 S,,"195,99",cdiscount.com,SMARTPHONE
Smartphone Google Pixel 8 Pro 256Go Porcelaine 5G,GOOGLE,,,,,,"589,2",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A12 2021 Noir,SAMSUNG,4 Go,,,A127 N,,"108,99",cdiscount.com,SMARTPHONE
Smartphone Nothing Phone (2a) Plus 5G 12Go 256Go Noir 6.7” AMOLED 120 Hz MediaTek Dimensity 7350 Pro 5000 mAh,NOTHING,,,,,,"359,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"POCO X7 5G 12GB RAM 512GB ROM AMOLED 6,67"" Dimensity 7300-Ultra 50 MP Caméra 5110 mAh Noir",XIAOMI,,,,,,295,cdiscount.com,SMARTPHONE
"Smartphone Pas Cher DOOGEE N55 PRO Android 14 16Go + 256Go/1TB Écran de 6.56""Batterie 5150mAh Caméra 13MP Double SIM/OTG/GPS Noir",DOOGEE,,16Go + 256Go,Noir,,DOOGEE N55 PRO,"109,99",cdiscount.com,SMARTPHONE
"Smartphone Robuste DOOGEE S119 24Go + 512Go 10200mAh telephone Android 14 Écran arrière de 1,32"" Caméra 100MP 4G SIM/NFC- Rouge",DOOGEE,24Go (8 Go + jusqu'à 16 Go de RAM étendue),24Go (8 Go + jusqu'à 16 Go de RAM étendue) + 512 Go de ROM,Rouge,,S119,"245,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Honor Magic7 Lite 5G Violet - Smartphone 5G-LTE Dual SIM IP54 - Snapdragon 6 Gen 1 8-Core 2.2 GHz - RAM 8 Go - Ecran tactile AMOLED,HONOR,,,,,,319,cdiscount.com,SMARTPHONE
XIAOMI Smartphone 14 Ultra 16/512Go Noir,XIAOMI,,,,,,"1261,3",cdiscount.com,SMARTPHONE
Samsung Galaxy S23 FE  Smartphone 128 Go Graphite,SAMSUNG,8 Go,128 Go,Graphite,SM-S711BZADEUB,Samsung Galaxy S23 FE 5G,"309,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi note 14 6 Go 128 Go Noir Smartphone 4G - Chargeur Non Inclus,XIAOMI,,,,,,"149,99",cdiscount.com,SMARTPHONE
Xiaomi 14T Pro 12 GO + 512 GO Gris,XIAOMI,,,,,,"578,89",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Robuste OUKITEL WP5 - 64 Go - Batterie 8000mAh - 5.5"" - IP68 Etanche - Double SIM 4G GPS - Noir",OUKITEL,4 Go,64 Go,Noir,,,"113,99",cdiscount.com,SMARTPHONE
"Telephone portable DOOGEE N50PRO Smartphone,20+256Go,Octa Core -6.52"" HD+ Android 13.0 4200mAh 50+2MP déblocage du visage - Noir",DOOGEE,20Go (8Go + jusqu'à 12go RAM étendue),20 Go + 256 Go,Noir,,N50PRO,"79,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Xiaomi Redmi Note 14 Pro 5G Smartphone de 8GO + 256GO Vert,XIAOMI,8 Go,8+256GO,Vert corail,RN14PRO5G8256V,Redmi Note 14 Pro 5G,"288,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Smartphone 256 Go Indigo,SAMSUNG,8Go,256 Go,Indigo,SM-S921BZVGEUB,S24,"568,99",cdiscount.com,SMARTPHONE
Smartphone Samsung GALAXY S24+ 256GO CREME 5G,SAMSUNG,12Go,256 Go,Crème,SM-S926BZYDEUB,S24 Plus,"617,84",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 Ultra 256Go Vert,SAMSUNG,8Go,256Go,Vert,SM-S918BZGDEUB,Samsung Galaxy S23 Ultra,"558,88",cdiscount.com,SMARTPHONE
APPLE iPhone 14 Pro 128GB Deep Purple - Reconditionné - Excellent état,APPLE,,128 Go,Deep purple,MQ0G3ZD/A,,"523,99",cdiscount.com,SMARTPHONE
Smartphone - ZTE - Nubia NEO2 - 8 Go RAM - 256 Go - 5G - Jaune Sunfire,ZTE,,,Jaune Sunfire,,,"211,6",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 128 Go Midnight (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Noir,MLPF3F/A,,"300,55",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Google Pixel 8a 5G Double Sim 128Go Obsidian Noir,GOOGLE,,128 Go,Noir,,,"366,99",cdiscount.com,SMARTPHONE
Samsung Galaxy S23 FE  Smartphone 128 Go Vert,SAMSUNG,8 Go,128 Go,Vert,SM-S711BLGDEUB,Samsung Galaxy S23 FE 5G,"355,2",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Xiaomi REDMI 13C 256GO NOIR,XIAOMI,LPDDR4X extensible jusqu’à 16 Go1,256 Go,Noir minuit,REDMI13C8256N,REDMI 13C,"107,99",cdiscount.com,SMARTPHONE
"Vivo Y79A Smartphone 5.99"" 4Go + 64Go 3225mAh Double SIM",VIVO,4 Go,64 Go,Noir,,Vivo Y79A,"66,49",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
POCO X7 Pro Noir 12 GO + 256 GO,,,12GO+256GO,,,,"308,99",cdiscount.com,SMARTPHONE
"KXD A10 Smartphone 6,6 pouces 4Go+128Go 4500mAh 13MP+8MP Android 13 Téléphone portable 4G Face ID",KXD,4Go+8Go,128Go,Bleu marine,,A10,"88,99",cdiscount.com,SMARTPHONE
HONOR 200 Pro 5G 12Go 512Go Cyan 6.78” AMOLED 120Hz Snapdragon 8s Gen3 5200mAh Surcharge sans fil 66 W Smartphone,HONOR,,512 Go,,,,459,cdiscount.com,SMARTPHONE
APPLE iPhone 16e 128GB White,APPLE,,128 Go,Blanc,MD1R4F/A,iPhone 16e,719,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A40 - Double sim 64 Go Noir,SAMSUNG,,,,SM-A405FZKDXEF,,"95,91",cdiscount.com,SMARTPHONE
"KXD A10 Smartphone 6,6 pouces 4Go+128Go 4500mAh 13MP+8MP Android 13 Téléphone portable 4G Face ID",KXD,4Go+8Go,128Go,Violet clair,,A10,"88,99",cdiscount.com,SMARTPHONE
"DOOGEE Spunk Téléphone Robuste Android 14 16Go+256Go 6.58"" 10800mAh-33W 50MP IP68 Smartphone Double SIM 4G WIFI-NFC-GPS - Vert",DOOGEE,16Go (6Go + jusqu'à 10go RAM étendue),16 Go + 256 Go,Noir,,SPUNK,"159,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 128Go Bleu - Reconditionné - Excellent état,APPLE,4 Go,128 Go,Bleu,MGJE3F/A,,"231,2",cdiscount.com,SMARTPHONE
"realme GT Master Edition 5G smartphone Noir-6Go+128Go-Snapdragon 778G-6.43""AMOLED 120 Hz-Charge Super-65W-4300mAh NFC",,,,,,,"175,62",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 256Go Noir,SAMSUNG,8Go,256Go,Noir,SM-S911BZKGEUB,Samsung Galaxy S23,421,cdiscount.com,SMARTPHONE
APPLE iPhone 12 Pro 128Go Graphite - Reconditionné - Excellent état,APPLE,,128 Go,Graphite,MGMK3F/A,,"319,81",cdiscount.com,SMARTPHONE
Smartphone Google Pixel 8 Pro 128Go Porcelaine 5G,GOOGLE,,128 Go,Porcelaine,,,"496,65",cdiscount.com,SMARTPHONE
Smartphone - Google - Pixel 8 - 128Go - Vert Sauge - 5G - Double SIM,GOOGLE,,128 Go,Vert sauge,,Google Pixel 8 5G,"399,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A25 5G Smartphone 128Go Bleu nuit,SAMSUNG,6Go,128 Go,Bleu Nuit,,A25,"217,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Huawei Y7 Pro 2019 Smartphone 6.26"" FHD 4Go + 64Go 4000mAh Double SIM 4G - Noir",HUAWEI,4Go,64 Go,Noir,,,"72,99",cdiscount.com,SMARTPHONE
"Smartphone - HOTWAV - Note 12 EF -Cadeaux Rentrée Scolaire- Écran 6,8"" HD+ -12(4+8)Go +128Go- Caméra 48MP - Batterie 5160mAh-Noir",HOTWAV,12Go(4+8Virtuelle),12Go + 128Go,Noir,,HOTWAV Note 12 EF,"92,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A23 5G 64G Blanc,SAMSUNG,RAM : 4 Go,64 Go,Blanc,SM-A236BZWUEUB,,"143,44",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy S24 Smartphone 128 Go Indigo,SAMSUNG,8Go,128 Go,Indigo,SM-S921BZVDEUB,S24,"423,11",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 plus 256Go Noir,SAMSUNG,8Go,256Go,Noir,SM-S916BZKDEUB,S23+,"429,88",cdiscount.com,SMARTPHONE
"Smartphone TCL 50 Pro NXTPAPER 5G - 6,8 pouces - 16 Go - 512 Go - Noir - LTE - Double SIM",TCL,,,,,,"232,19",cdiscount.com,SMARTPHONE
Smartphone Nothing PHONE (2a) Blanc 12Go +256Go,NOTHING,,,,,,299,cdiscount.com,SMARTPHONE
"BLACKVIEW WAVE 8C Smartphone 6.56"" 6Go + 64 Go 4700mAh Android 14 13MP Caméra Téléphone portable 4G Double Sim GPS - Noir",BLACKVIEW,2Go RAM + jusqu'à 4Go d'extension,4 Go + 32 Go,Noir,,WAVE 8C,"72,99",cdiscount.com,SMARTPHONE
