Nom du produit,Marque,Stockage,Référence,Taille écran,CPU,Prix,Site web,Catégorie
"PC portable Gamer - ERAZER - Deputy P60 - 15.6"" FHD - 144 Hz - I5-12450H - RAM 16Go - SSD 512Go - RTX4060 - Livré SANS WINDOWS",ERAZER,SSD 512 Go,30036599,,"Intel i5-12450H 2,0Ghz 45W SRMAQ","1062,99",cdiscount.com,ORDINATEUR
"APPLE MacBook Pro Retina 13"" 2017 i5 - 2,3 Ghz - 8 Go RAM - 128 Go SSD - Gris Sidéral - Reconditionné - Etat correct",APPLE,,FPXQ2FN/A,Oui,Intel Core i5 (7ème génération) 2.3 GHz,334,cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo T460 - Core i5 - RAM 16Go - HDD 1To - Windows 10 - Reconditionné - Etat correct,LENOVO,,PC-LEN-T460-I5-16G-1T-H-W10,,Intel Core i5 6200U,459,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Hp Laptop 17-cn0021nf 17,3"" HD+ Intel Celeron N4120 RAM 8 Go SSD M.2 256 Go Intel UHD Graphics",HP,,9X911EA#ABF,,,"349,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable - Dell Latitude E7270 - 12""  Core i5 - 8Go RAM - 256Go SSD - Windows 10 Pro - Reconditionné Etat Correct",DELL,,,,Intel Core i5-6300U,199,cdiscount.com,ORDINATEUR
PC Portable ASUS VivoBook 14 S1405 | Win 11 - 14'' WUXGA - Intel Core i7 1355U - RAM 16Go - 1To SSD,ASUS,,90NB10M1-M00DF0,Oui,Intel Core i7 1355U / 1.7 GHz,"799,99",cdiscount.com,ORDINATEUR
"PC Portable - THOMSON - TH17I510-16SL512 - 17,3"" HD - Intel Core i5 - RAM 16Go - Stockage 512Go SSD - Windows 11 - AZERTY",THOMSON,SSD,TH17I510-16SL512,,Intel Core i5-1035G1,"479,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - HP - EliteBook 840 G3 - Core i5 - RAM 16Go - SSD 500Go - Reconditionné Etat correct,HP,500 go SSD,,,"Intel Core i5-6200U 2,3 GHz","227,99",cdiscount.com,ORDINATEUR
PC Portable Chromebook Plus LENOVO IdeaPad 3 14IAN8 | Chrome OS - 14'' FHD - Core i3-N305 - RAM 8Go - Stockage 128Go - AZERTY,LENOVO,128 Go,83BN002PFR,,Intel Core i3-N305,"299,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC PORTABLE 12"" DELL LATITUDE 7280 i7 8 Go RAM DDR4 256 GB SSD - Batterie grade A",DELL,,,,,329,cdiscount.com,ORDINATEUR
Ordinateur Portable - Lenovo - ThinkPad X270 - Core i5 6300U - 8 Go RAM - 512 Go SSD NVMe,LENOVO,,20K5S1GL0K,Oui,Intel Core i5 (6ème génération) 6300U / 2.4 GHz,299,cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo x260 - Core i5 - RAM 16Go - HDD 500Go - Windows 10 - Reconditionné - Etat correct,LENOVO,,PC-LEN-X260-I5-16G-500G-H-W10,,Intel Core i5 6300U,309,cdiscount.com,ORDINATEUR
PC Portable Gamer LENOVO LOQ 15IAX9 | Sans Windows - 15'' FHD 144Hz - Core i5-12450HX - RTX 3050 95W - RAM 16Go - SSD 512Go - AZERTY,LENOVO,512GB SSD M.2 2242,83GS00MXFR,,Intel® Core™ i5-12450HX,"699,99",cdiscount.com,ORDINATEUR
"PC Portable 2-en-1 - KUU - 14"" FHD Tactile - Intel Core i3-1315U - RAM 16Go - SSD 512Go",,,,,Intel Core i3-1315U,"549,99",cdiscount.com,ORDINATEUR
"PC Portable Notebook - THOMSON NEO15 - 15,6"" FHD - Core i3-10110U - RAM 8Go - 256Go SSD - Windows 11 - Noir - AZERTY",THOMSON,256 GB,TH15I310-8GR256,,Intel Core i3-10110U,"289,99",cdiscount.com,ORDINATEUR
"PC Portable Notebook - THOMSON NEO15 - 15,6"" FHD - Core i3-10110U - RAM 8Go - 256Go SSD - Windows 11 - Noir - AZERTY + Souris/Sleeve",THOMSON,SSD,TH15I310-8GR256MS,Non,Intel Core i3-10110U,"319,99",cdiscount.com,ORDINATEUR
"PC Portable Intel® Core™ i9-8950HK, 16 Go RAM, 512 Go SSD, 15,6'' FullView, Windows 11 Pro, Ordinateur Portable Clavier AZERTY Gris",,,,Oui,i9-8950HK (Max to 4.8Ghz) 6cores,"499,99",cdiscount.com,ORDINATEUR
PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD - MT8186 - RAM 4Go - Stockage 64Go - AZERTY,LENOVO,64GB eMMC 5.1,82XJ0047FR,,MediaTek Kompanio 520,"229,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Lenovo Yoga Slim 7x 14Q8X9 14,5"" Copilot+ Snapdragon® X Plus 32 Go RAM 512 Go SSD Bleu",LENOVO,,,,,"1199,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Apple - 13,6'' MacBook Air M2 - RAM 16Go - Stockage 256Go - CPU 8 cœurs - GPU 8 cœurs - Midnight",APPLE,256 Go,MC7X4FN/A,Oui,Apple M2,999,cdiscount.com,ORDINATEUR
"Ordinateur portable Auusda 15,6"" AMD Ryzen 7 5825U (jusqu'à 4,5 GHz), 16 Go RAM DDR4, 512GB NVMe SSD, PC Portable Windows 11 Pro",,512 GB,,Oui,AMD Ryzen™ 7 5825U,"476,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E7240 - Core i5 - RAM 16Go - SSD 2To - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 4300U,299,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 17IAU7 | Sans Windows - 17'' FHD IPS - Core i3-1215U - RAM 8 Go - SSD 512 Go - AZERTY,LENOVO,,82RL00D0FR,,Intel® Core™ i3-1215U,"429,99",cdiscount.com,ORDINATEUR
"PC Portable Gamer ASUS TUF Gaming A17 | Sans Windows - 17,3"" FHD 144Hz - RTX 4060 8Go - AMD Ryzen 7 7435HS - RAM 16Go - 512Go SSD",ASUS,,90NR0JJ6-M000W0,Oui,AMD Ryzen 7 7435HS / 3.1 GHz,"1079,99",cdiscount.com,ORDINATEUR
"PC Portable HP 17-cn0016nf - Windows 11 - 17,3"" HD+ - Celeron N4120 - RAM 8Go - Stockage 512Go SSD - AZERTY",HP,,9E312EA#ABF,Oui,Intel Celeron N4120,"503,51",cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | Windows 11 - 15'' FHD - Ryzen 5 5500U - RAM 8 Go - SSD 256 Go - AZERTY,LENOVO,SSD,82R400K8FR,,AMD Ryzen™ 5 5500U,"449,99",cdiscount.com,ORDINATEUR
Ordinateur portable - Lenovo - ThinkPad T14 Gen 5 - AMD Ryzen 7 Pro - 32 Go RAM - 1 To SSD,LENOVO,,21MC001TFR,,,"1735,02",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur Portable 15,6"" FHD,12 Go RAM 256 Go SSD, Intel Celeron Notebook 2.6Ghz,PC Portable Windows 11 PRO-souris-Argent-AZERTY",,,,"15,6 Pouces","Intel Celeron N4000 (2,6 GHz)","244,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 17-cp0027nf - Windows 11 - 17,3"" FHD - Ryzen 7-5700U - RAM 16Go - Stockage 512Go SSD - AZERTY",HP,,9E313EA#ABF,Oui,AMD Ryzen 7 5700U,"659,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable ACEMAGIC - 15,6"" FHD - Intel Alder Lake N 97 - RAM 16Go - Stockage 512Go SSD - Windows 11",,512Go,,‎15.6 Pouces,Intel Alder Lake-N97,"279,9",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E7450 - Core i5 - RAM 16Go - SSD 240Go - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 5300U,180,cdiscount.com,ORDINATEUR
Ordinateur Portable HP Probook 650G4 - Core i5 2.6 Ghz - RAM 16 Go - SSD 256 Go,HP,SSD,,,Intel Core i5 7300U,315,cdiscount.com,ORDINATEUR
Ordinateur portable - Lenovo - ThinkPad T14 Gen 5 - AMD Ryzen 7 Pro - 32 Go RAM - 1 To SSD,LENOVO,,21MC001TFR,,,"1735,02",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable 16 pouces ,512 Go SSD- 16 Go RAM   Celeron N100  - Windows 11 Pro Ordinateur Portable,AZERTY,Clavier rétro-éclairé",,,,,CPU Celeron Dual-Core Turbo 3.4 GHz 4M Cache,"299,66",cdiscount.com,ORDINATEUR
"Ordinateur portable Lenovo ThinkBook 14 G7 IML avec Intel® Core Ultra 7, écran 14' 1920 x 1200, Windows 11 Pro, 16 Go de RAM, 512 Go",LENOVO,,,,,"1311,43",cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo T460 - Core i5 - RAM 32Go - SSD 2To - Linux - Reconditionné - Etat correct,LENOVO,,PC-LEN-T460-I5-32G-2T-S-LINUX,,Intel Core i5 6200U,619,cdiscount.com,ORDINATEUR
"Ordinateur Portable ACEMAGIC - 16"" FHD - Intel Alder Lake N97 - 16Go DDR4,512Go SSD - WiFi, BT5.0, Gris",,512Go,,‎16 Pouces,Intel Alder Lake-N97,"286,9",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Notebook - THOMSON - NEO15 - 15,6'' FHD - Intel Core i7-1165G7 - RAM : 8Go - Stockage : 512Go SSD - Windows 11 - AZERTY",THOMSON,SSD,N15I711-8GR512,Non,Intel Core i7-1165G7,"399,99",cdiscount.com,ORDINATEUR
Ordinateur portable - ASUS - ASUS Zenbook Pro 14 OLED BX6404VV-P4106X - Intel Core i7 - 13700H / jusqu'à 5 GHz - Win 11 Pro - GeFor,ASUS,,90NB11J2-M006H0,,,"2000,12",cdiscount.com,ORDINATEUR
Ordinateur Portable HP 6470B - Core i5 - RAM 4Go - SSD 240Go - Linux - Reconditionné - Etat correct,HP,,,,Intel Core i5 3340M,279,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Acer Gaming Acer Nitro V 15 ANV15-41-R1JV 15,6"" FHD AMD Ryzen 7 7735HS RAM 16 Go DDR5 512 GO SSD GeForce RTX 4060",ACER,,,,,"999,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
LENOVO Ordinateur portable 15.6'' FullHD I7 16Go 1To SSD Win11Pro IP3 SLIM,LENOVO,,,,Intel Core i7-13620H,898,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Apple - 13,6"" MacBook Air M3 (2024) - RAM 16Go - Stockage 512Go - Gris Sidéral - AZERTY",APPLE,512 Go,MXCR3FN/A,Oui,Apple M3,1329,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo T460 - Core i5 - RAM 16Go - SSD 120Go - Linux - Reconditionné - Etat correct,LENOVO,,PC-LEN-T460-I5-16G-120G-S-LINUX,,Intel Core i5 6200U,419,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable HP 17-cp2042nf - Windows 11 - 17,3"" FHD - Ryzen 5-7520U - RAM 16Go - Stockage 512Go - AZERTY",HP,,B13VCEA#ABF,,AMD Ryzen™ 5 7520U,"589,99",cdiscount.com,ORDINATEUR
Ordinateur portable HP ProBook 650 G1 - Core i5...,HP,,F1P86ET#ABF,Oui,Intel Core i5 (4ème génération) 4210M / 2.6 GHz,"177,59",cdiscount.com,ORDINATEUR
PC Portable - KUU - A1 - 15.6'' FHD IPS - Intel Core i7-1195G7 - 16Go RAM - 512Go SSD,,512Go,,"15,6",Intel Core i7-1195G7,"539,99",cdiscount.com,ORDINATEUR
PC Portable Chromebook LENOVO IdeaPad Slim 3 14M868 | Chrome OS - 14'' FHD Tactile - MT8186 - RAM 8Go - Stockage 128Go - AZERTY,LENOVO,128GB eMMC 5.1,82XJ0044FR,,MediaTek Kompanio 520,"379,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E5250 - Core i5 - RAM 8Go - HDD 500Go - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 5200U,299,cdiscount.com,ORDINATEUR
Dell - Ordinateur portable E6420 - Intel Core i5 - RAM 8Go - SSD 240Go - WiFi - Reconditionné,DELL,,dell e6420 core i5 8 go 240 go  ssd,,,199,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
HP ProBook 640 G4 - Windows 11 - i5 8Go 512Go SSD - 14 - Webcam - Ordinateur Portable PC Argent,HP,,,,,325,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur portable ASUS VivoBook avec écran FHD 15.6', processeur AMD Ryzen 7 5800H, 16GB de RAM et 1 To de stockage SSD.",ASUS,,,,,"691,31",cdiscount.com,ORDINATEUR
Ordinateur Portable Lenovo  Thinkpad L390 - Core i5 - RAM 8Go - SSD 256Go - Windows 10 Pro,LENOVO,,,,Intel Core i5,209,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Pc Portable Hp 14s-dq0079nf,HP,,6S3F4EA#ABF,,,"249,99",cdiscount.com,ORDINATEUR
Ordinateur Portable HP ZBOOK-15 - Core I7 - RAM 16G - HDD 1T - Windows 7 - Reconditionné - Etat correct,HP,HDD,,,Intel Core i7 4900M,549,cdiscount.com,ORDINATEUR
"Ordinateurs portables Dell Latitude E7450 14 Pouces (Intel Core i5-5300U 2,6 GHz, 8 Go de RAM, 256 Go SSD, WLAN, Webcam, 142860",DELL,,,,,215,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Gamer - ERAZER - Deputy P60 - 15.6"" FHD - 144 Hz - I5-12450H - RAM 16Go - SSD 512Go - RTX4060 - Livré SANS WINDOWS",ERAZER,SSD 512 Go,30036599,,"Intel i5-12450H 2,0Ghz 45W SRMAQ","649,99",cdiscount.com,ORDINATEUR
"Ordinateur portable - conception inclinable - ASUS - ASUS ExpertBook B7 Flip B7402FBA-LA0349X - 14"" - Intel Core i5 1240P - vPro Es",ASUS,,90NX04V1-M00CK0,,,"1166,06",cdiscount.com,ORDINATEUR
"PC portable 15,6""-NVIDIA MX330 Graphique-Intel Alder Lake N95(jusqu'à 3,4GHz)-16Go DDR4 RAM 512 Go SSD -Ordinateur Portable AZERTY",,,,,Intel Alder Lake N95,"322,99",cdiscount.com,ORDINATEUR
Ordinateur Portable LENOVO X240 - Core I5 - RAM 8G - SSD 1T - Windows 10 - Reconditionné - Etat correct,LENOVO,SSD,,,Intel Core i5 4300U,267,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Auusda 15.6"" HD Intel Alder Lake-N95 - RAM 16Go - Stockage 512Go SSD ,Bluetooth 4.2 - 8000mAh - Windows 11 - Gris",,SSD,,Oui,Intel Alder Lake-N95,"285,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable,AMD Ryzen 9 6900HX Zen 3+(8C-16T, jusqu'à 4,9 GHz) 16Go DDR5,512Go SSD,WiFi 6 Ordinateur Portable avec AMD Radeon 680M",,,,Oui,AMD Ryzen™ 9 6900HX  to 4.9 GHz,"550,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2018 i5 - 1,6 Ghz - 8 Go RAM - 128 Go SSD - Argent - Reconditionné - Excellent état",APPLE,,MREA2FN/A,Oui,Intel Core i5 (8ème génération) 1.6 GHz,"440,24",cdiscount.com,ORDINATEUR
"PC portable - 16.1""FHD+ - 24 Go de RAM 512 Go SSD Intel Celeron N5095 (2,9 GHz)  - Windows 11 PRO - Rotation à 170°- AZERTY",,,,Oui,"Intel Celeron N5095 (2,0 GHz)","284,99",cdiscount.com,ORDINATEUR
Gigabyte G6 MF-H2FR854KH - Intel Core i7-13620H 16 Go SSD 1 To 16' LED Full HD+ 165 Hz NVIDIA GeForce RTX 4050 6 Go DLSS 3 Wi-Fi 6E/,GIGABYTE,,,,,"1024,99",cdiscount.com,ORDINATEUR
"Apple - 13,6"" MacBook Air M3 (2024) - RAM 8Go - Stockage 512Go - Gris Sidéral - AZERTY",APPLE,512 Go,MRXP3FN/A,Oui,Apple M3,"1208,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC PORTABLE 12"" DELL LATITUDE 7280 i7 8 Go RAM DDR4 256 GB SSD - Batterie grade B",DELL,,,,,309,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Lenovo ThinkPad T470s 20HF Core i5 7300U - 2.6 GHz Win 10 Pro 64 bits 8 Go RAM 256 Go SSD TCG Opal Encryption 2, NVMe 14""-20HF000VUK",LENOVO,,20HF000VUK,Oui,Intel Core i5 (7ème génération) 7300U / 2.6 GHz,279,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2018 i5 - 1,6 Ghz - 8 Go RAM - 128 Go SSD - Gris Sidéral - Reconditionné - Etat correct",APPLE,,MRE82FN/A,Oui,Intel Core i5 (8ème génération) 1.6 GHz,"348,56",cdiscount.com,ORDINATEUR
Ordinateur Portable Dell E5470 - Core i5 - RAM 8Go - HDD 2To - Windows 10 - Reconditionné - Etat correct,DELL,,,,Intel Core i5 6200U,289,cdiscount.com,ORDINATEUR
"PC Portable Dell Latitude E7470 - Intel Core i7 - SSD 240 - 4GO - 12,1'' - Windows 10 - AZERTY",DELL,,,,,349,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 3 15IJL6 | Chrome OS - 15'' FHD - Celeron N4500 - RAM 4 Go - Stockage 64 Go - AZERTY,LENOVO,64 Go,82N4004GFR,,Intel Celeron N4500,"239,99",cdiscount.com,ORDINATEUR
"PC Portable Gamer ERAZER BEAST X40 - 17,3” QHD 240Hz - i9-14900HX - 32Go - SSD 1To + HDD 1To - RTX 4090 - AZERTY",ERAZER,SSD 1To + HDD 1To,30037595,Oui,Intel Core i9-14900HX,"2989,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable Lenovo ThinkPad T430 - Intel Core i5-3320M - 8Go RAM - 500Go HDD - Windows 10,LENOVO,,,,Intel Core i5,"154,98",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable - ASUS - ASUS ZenBook 14 OLED UX3402VA-KM139W - Conception de charnière à 180 degrés,ASUS,,90NB10G6-M00W40,,,"807,93",cdiscount.com,ORDINATEUR
Pc portable Lenovo X230 - i5 - 4 Go - 320 Go - 12.5'' - Linux,LENOVO,,,,Intel Core i5,249,cdiscount.com,ORDINATEUR
"14"" PC Portable Intel Celeron N4000 8Go RAM 256Go SSD Win11 pro Écran tactile Rotation à 360° Bureautique Ordinateur portable",,,,,,"239,89",cdiscount.com,ORDINATEUR
"Ordinateur portable HP EliteBook 840 G6 argent 35,6 cm (14 "") 1920 x 1080 pixels Intel® Core ™ i5 de 8e génération i5-8265U 8 Go",HP,,,,,348,cdiscount.com,ORDINATEUR
"PC Portable - FUNYET - 15Y10 - 15,6"" FHD - Intel Core i5-8210Y - RAM 16Go - SSD 512Go - Windows 11 Pro",,512Go,,"15,6",Intel Core i5-8210Y,"369,99",cdiscount.com,ORDINATEUR
"APPLE MacBook Air 13"" 2017 i5 - 1,8 Ghz - 8 Go RAM - 256 Go SSD - Gris - Reconditionné - Excellent état",APPLE,,MQD42LL/A,Oui,Intel Core i5 (5ème génération) 1.8 GHz,319,cdiscount.com,ORDINATEUR
"PC Portable Gaming MSI Katana GF76 11UE-483XFR - 17,3""FHD 144Hz - Core i5 11400H - 16Go 512Go SSD - RTX3060 6GB Sans Windows AZERTY",MSI,,OCCG4E34IW6JF35,,,"569,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
Ordinateur portable Lenovo ThinkPad X230 - Core i5 - 8 Go RAM - 1 To Disque Dur SSD - Windows 10 - Reconditionné,LENOVO,Disque dur SSD,,,"Core i5 2,60 GHz",269,cdiscount.com,ORDINATEUR
"PC Portable LENOVO Yoga Slim 7 14APU8 | Windows 11 - 14"" OLED 2,9K 90hz - Ryzen 7 7840S - RAM 16 Go - SSD 512 Go - AZERTY",LENOVO,SSD 512 Go M.2 2280 PCIe® 4.0x4 NVMe®,83AA0010FR,,"AMD Ryzen™ 7 7840S (8C / 16T, 3.3 / 5.1GHz, 8MB L2 / 16MB L3)","879,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Microsoft Surface Laptop 4 Entreprise 13.5"" Tactile AMD Ryzen 5 4680U RAM 16 Go LPDDR4X 256 Go SSD AMD Radeon Graphics",MICROSOFT,,LB7-00030,,,"654,99",cdiscount.com,ORDINATEUR
"HP EliteBook 840 G7 - PC Portable Intel® Core™ i5 10310U - 32 Go RAM - 1 To SSD NVMe - 14"" F.HD LED - Windows 11 Pro 64 bits",HP,,,,,479,cdiscount.com,ORDINATEUR
"Ordinateur portable HP gamer OMEN 17.3' avec processeur AMD Ryzen 9 8945HS, 16 Go de RAM DDR5, 512 Go SSD, carte graphique GeForce R",HP,,,,,"1399,99",cdiscount.com,ORDINATEUR
"APPLE MacBook Pro 13"" A1278 - Ordinateur portable - Core 2 Duo - RAM 4 Go - Stockage 500 Go - Clavier AZERTY - Reconditionné",APPLE,,,,,279,cdiscount.com,ORDINATEUR
Ordinateur portable - Dell - Inspiron 15 3535 - AMD Ryzen 5 - 16 Go RAM - 512 Go SSD - Win 11 Pro,DELL,,744TJ,,,"675,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC Portable Notebook - THOMSON NEO15 - 15,6"" FHD - i7-1195G7 - RAM 16Go - 512Go SSD - Windows 11H - Gris - AZERTY",THOMSON,512 GB,TH15I711-16GR512,,Intel Core i7-1195G7,"419,99",cdiscount.com,ORDINATEUR
"ASUS ZenBook 13 FHD OLED BX325JA-KG288R - PC portable 13.3"" - Core i5 1035G4 - 8 Go RAM - 512 Go SSD",ASUS,,,,,899,cdiscount.com,ORDINATEUR
Pc portable Lenovo T450 - i5 5300U - 8Go - 240Go SSD - W10,LENOVO,,,,Intel Core i5,"181,83",cdiscount.com,ORDINATEUR
"MacBook Air 13"" M1 3,2 Ghz 8 Go 256 Go SSD Gris Sidéral (2020) - Reconditionné - Etat correct",APPLE,,MGN63LL/A,Oui,Apple M1,"604,99",cdiscount.com,ORDINATEUR
"Ordinateur Portable 15,6"" FHD,12 Go RAM 256 Go SSD, Intel Celeron Notebook 2.6Ghz,PC Portable Windows 11 PRO-souris-Argent-AZERTY",,,,"15,6 Pouces","Intel Celeron N4000 (2,6 GHz)","244,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Gamer - ERAZER - DEFENDER P50 MD62596 - 17,3"" FHD - 144 Hz - I5-12450H - RAM 16Go -  SSD 512Go - RTX4060 - SANS OS",ERAZER,SSD 512 Go,30036595,,"Intel i5-12450H 2,0Ghz 45W SRMAQ","1049,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
PC portable Dell Latitude 7280 - 16Go - 1To SSD - Reconditionné Etat Correct,DELL,,,,Intel core i5,299,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"Ordinateur Portable - Intel - N95 - 16"" FHD - 16 Go RAM - 512 Go SSD - WiFi 6 - Windows 11",,,,16 Pouces,Intel Turbo N95  (3.4 GHz),296,cdiscount.com,ORDINATEUR
PC Portable LENOVO IdeaPad 1 15ALC7 | 15'' FHD IPS 250Nt - R7 5700U - RAM 16GO - SSD 512GO - Windows 11 - AZERTY,LENOVO,512GB SSD M.2 2242 PCIe® 4.0 x4 NVMe®,82R400JGFR,,AMD Ryzen™ 7 5700U,"549,99",cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Gamer ERAZER Deputy P60i | Livré sans Windows -15,6"" FHD 144Hz -RTX 4060 - Core i5-12450H- RAM 16Go- 512Go SSD- AZERTY",ERAZER,SSD,30038061,,"Intel® Core™ i5-12450H (3,3GHz - 45W)","724,99",cdiscount.com,ORDINATEUR
"Pc Portable Gamer MSI Katana 15 B13UDXK, I5-13è, 16G, RTX 3050 - 15.6"" FHD",MSI,,,,Intel Core i5,969,cdiscount.com,ORDINATEUR
,,,,,,,cdiscount.com,ORDINATEUR
"PC portable Microsoft Surface Laptop 4 Entreprise 13.5"" Tactile AMD Ryzen 5 4680U RAM 16 Go LPDDR4X 256 Go SSD AMD Radeon Graphics",MICROSOFT,,LB7-00030,,,"654,99",cdiscount.com,ORDINATEUR
